InvoiceId,OrderDate,ProductId,CustomerId,ShipMode,Quantity,Sales,Profit,Discount,TotalAmount
8055,2025-04-15,356,1902,Second Class,3,3750000,877000,0,3750000
8056,2025-04-16,91,2465,First Class,4,1800000,347000,0.05,1710000
8057,2025-06-07,164,383,Same Day,2,900000,250000,0.05,855000
8058,2025-04-16,186,2234,Standard Class,3,2760000,641000,0,2760000
8059,2025-05-18,17,642,Standard Class,1,450000,130000,0,450000
8060,2025-07-31,164,1475,Second Class,1,1250000,379000,0,1250000
8061,2025-07-05,457,1818,Second Class,1,180000,49000,0,180000
8062,2025-06-14,195,2038,Same Day,4,1800000,480000,0,1800000
8063,2025-11-23,347,1261,First Class,1,450000,77000,0.05,428000
8064,2025-03-18,312,556,First Class,3,2040000,392000,0,2040000
8065,2025-07-16,398,907,Second Class,2,1360000,254000,0.1,1224000
8066,2025-07-21,80,1527,Standard Class,1,920000,180000,0,920000
8067,2025-11-27,239,2010,Standard Class,1,180000,51000,0,180000
8068,2025-08-29,88,116,Second Class,3,360000,76000,0,360000
8069,2025-06-13,286,1255,Second Class,1,120000,37000,0.1,108000
8070,2025-01-14,43,884,Second Class,1,320000,63000,0,320000
8071,2025-02-15,487,1814,Same Day,4,480000,142000,0,480000
8072,2025-07-14,409,903,Standard Class,1,250000,70000,0,250000
8073,2025-04-01,336,1783,Standard Class,1,250000,45000,0.1,225000
8074,2025-09-15,303,1411,First Class,1,250000,55000,0.05,238000
8075,2025-09-03,20,490,Same Day,2,500000,149000,0,500000
8076,2025-09-11,489,2091,Second Class,4,1280000,257000,0,1280000
8077,2025-05-26,147,619,Second Class,2,2500000,754000,0,2500000
8078,2025-03-24,431,2465,Second Class,3,3750000,1072000,0,3750000
8079,2025-07-11,179,2351,First Class,2,500000,168000,0,500000
8080,2025-10-19,430,433,Second Class,1,1250000,270000,0,1250000
8081,2025-03-03,19,670,Second Class,1,120000,30000,0.1,108000
8082,2025-01-03,20,2297,Standard Class,2,1840000,419000,0.05,1748000
8083,2025-09-23,79,1215,Standard Class,4,3680000,1066000,0,3680000
8084,2025-10-23,485,1301,Standard Class,3,1350000,264000,0,1350000
8085,2025-01-05,116,1365,Same Day,4,1800000,563000,0,1800000
8086,2025-02-18,256,2103,Standard Class,4,3680000,1028000,0.05,3496000
8087,2025-01-22,447,2202,Second Class,4,480000,90000,0,480000
8088,2025-10-19,439,2111,First Class,3,750000,208000,0.1,675000
8089,2025-02-05,465,1338,Same Day,3,540000,150000,0,540000
8090,2025-04-25,494,1798,Same Day,4,720000,140000,0,720000
8091,2025-03-21,464,1017,First Class,2,1360000,473000,0,1360000
8092,2025-08-22,245,1407,Standard Class,1,180000,59000,0,180000
8093,2025-11-02,154,1932,Same Day,1,680000,197000,0.05,646000
8094,2025-07-02,200,2151,First Class,4,480000,141000,0,480000
8095,2025-01-30,268,2405,Same Day,3,2040000,360000,0.05,1938000
8096,2025-12-11,171,985,Second Class,1,680000,142000,0,680000
8097,2025-12-14,160,571,Standard Class,4,480000,131000,0.1,432000
8098,2025-07-11,136,1164,Second Class,4,1800000,362000,0.1,1620000
8099,2025-08-15,122,1653,Same Day,1,450000,103000,0,450000
8100,2025-12-21,36,1201,First Class,3,3750000,857000,0,3750000
8101,2025-06-19,25,2228,Same Day,1,320000,80000,0,320000
8102,2025-04-01,392,717,First Class,1,250000,52000,0,250000
8103,2025-12-07,72,1854,Second Class,3,1350000,426000,0,1350000
8104,2025-12-25,225,2047,Second Class,4,1280000,274000,0.05,1216000
8105,2025-08-21,133,2076,First Class,1,320000,58000,0.05,304000
8106,2025-03-19,62,707,First Class,2,360000,112000,0.1,324000
8107,2025-07-05,342,1964,Same Day,4,1800000,516000,0,1800000
8108,2025-11-15,93,1337,Standard Class,3,2040000,436000,0,2040000
8109,2025-09-06,330,140,Same Day,2,900000,266000,0,900000
8110,2025-03-28,230,1928,First Class,1,680000,143000,0,680000
8111,2025-07-01,248,1699,First Class,4,2720000,787000,0,2720000
8112,2025-01-11,160,207,Same Day,2,360000,108000,0,360000
8113,2025-02-12,203,1482,Standard Class,2,1360000,391000,0.1,1224000
8114,2025-02-25,77,786,First Class,3,3750000,1248000,0,3750000
8115,2025-05-18,479,250,Standard Class,3,750000,154000,0.1,675000
8116,2025-08-01,15,58,Standard Class,2,2500000,691000,0,2500000
8117,2025-07-14,122,169,Standard Class,3,360000,111000,0.05,342000
8118,2025-03-17,233,724,Same Day,4,720000,225000,0.1,648000
8119,2025-12-24,19,1692,First Class,1,250000,55000,0.05,238000
8120,2025-07-17,379,341,Second Class,4,1000000,178000,0.1,900000
8121,2025-01-10,135,2015,Standard Class,2,900000,192000,0.1,810000
8122,2025-07-07,56,1046,First Class,4,5000000,1565000,0.1,4500000
8123,2025-12-02,106,901,Same Day,2,1360000,447000,0,1360000
8124,2025-08-21,452,269,Second Class,3,540000,133000,0,540000
8125,2025-06-23,348,2040,Second Class,3,540000,126000,0,540000
8126,2025-08-07,96,1824,Second Class,4,1800000,346000,0.1,1620000
8127,2025-02-11,13,2497,Standard Class,1,920000,179000,0.05,874000
8128,2025-10-08,91,1497,Standard Class,4,720000,226000,0,720000
8129,2025-02-25,48,837,Second Class,1,320000,57000,0.1,288000
8130,2025-10-20,113,2247,Same Day,1,680000,156000,0.1,612000
8131,2025-09-15,55,1775,Standard Class,3,2760000,658000,0.05,2622000
8132,2025-07-03,27,1284,Standard Class,4,480000,150000,0,480000
8133,2025-09-20,268,369,Standard Class,1,250000,71000,0,250000
8134,2025-02-12,316,388,Standard Class,2,240000,80000,0,240000
8135,2025-12-04,177,334,Second Class,3,360000,121000,0,360000
8136,2025-07-08,44,1626,Second Class,1,120000,28000,0,120000
8137,2025-02-20,441,1793,Standard Class,2,360000,123000,0,360000
8138,2025-02-02,297,927,First Class,1,180000,42000,0,180000
8139,2025-06-28,116,1251,Second Class,3,540000,97000,0.05,513000
8140,2025-06-14,217,576,First Class,1,120000,27000,0,120000
8141,2025-09-07,141,1396,Same Day,4,1800000,402000,0,1800000
8142,2025-07-01,200,1704,First Class,1,450000,132000,0.1,405000
8143,2025-02-07,329,2334,First Class,2,2500000,530000,0,2500000
8144,2025-03-04,470,1453,First Class,2,640000,121000,0.1,576000
8145,2025-05-27,422,487,Same Day,4,720000,223000,0.05,684000
8146,2025-12-30,273,274,First Class,3,360000,77000,0,360000
8147,2025-08-06,264,480,First Class,3,1350000,334000,0,1350000
8148,2025-03-11,31,285,Same Day,2,640000,113000,0.05,608000
8149,2025-11-14,298,2012,Same Day,3,3750000,1125000,0.05,3562000
8150,2025-03-31,251,1190,First Class,2,240000,55000,0,240000
8151,2025-10-23,246,1096,Second Class,4,2720000,765000,0.05,2584000
8152,2025-07-04,85,1189,Standard Class,3,2760000,496000,0.1,2484000
8153,2025-01-05,164,2349,Same Day,4,5000000,1160000,0.05,4750000
8154,2025-01-21,280,879,First Class,4,1280000,275000,0.05,1216000
8155,2025-10-06,116,1049,Second Class,4,3680000,989000,0.05,3496000
8156,2025-04-10,485,594,Second Class,1,1250000,403000,0,1250000
8157,2025-08-06,29,762,First Class,4,720000,163000,0,720000
8158,2025-09-24,97,1155,Same Day,2,1360000,246000,0,1360000
8159,2025-02-04,37,493,Standard Class,2,360000,81000,0.05,342000
8160,2025-03-11,345,959,First Class,4,720000,216000,0,720000
8161,2025-12-09,438,908,Second Class,2,240000,74000,0.05,228000
8162,2025-09-15,319,1191,Standard Class,3,2760000,786000,0,2760000
8163,2025-05-27,434,2411,Same Day,1,450000,122000,0,450000
8164,2025-11-19,92,1373,First Class,2,1840000,626000,0,1840000
8165,2025-11-21,434,1401,First Class,1,120000,25000,0,120000
8166,2025-09-01,425,621,Standard Class,2,360000,107000,0,360000
8167,2025-07-15,263,70,Same Day,3,360000,118000,0.05,342000
8168,2025-06-06,229,1765,Second Class,4,1800000,394000,0,1800000
8169,2025-05-28,72,808,Second Class,2,240000,55000,0.05,228000
8170,2025-05-27,483,3,Second Class,1,680000,159000,0,680000
8171,2025-09-27,321,195,Standard Class,2,1360000,307000,0,1360000
8172,2025-01-23,455,410,Standard Class,3,2040000,706000,0,2040000
8173,2025-12-20,254,753,Same Day,3,360000,99000,0,360000
8174,2025-04-04,132,1102,First Class,1,250000,77000,0,250000
8175,2025-02-02,46,2218,Second Class,4,1000000,231000,0,1000000
8176,2025-10-10,301,202,Standard Class,4,2720000,531000,0.1,2448000
8177,2025-08-26,105,2217,Same Day,3,2040000,396000,0,2040000
8178,2025-12-15,88,2260,Same Day,3,1350000,400000,0,1350000
8179,2025-01-02,375,2161,Same Day,3,540000,125000,0.1,486000
8180,2025-05-03,16,779,Standard Class,2,2500000,653000,0.1,2250000
8181,2025-03-05,250,113,Standard Class,3,2760000,613000,0,2760000
8182,2025-04-06,342,113,Standard Class,4,3680000,1081000,0.05,3496000
8183,2025-11-30,44,388,First Class,3,3750000,1124000,0,3750000
8184,2025-10-16,172,1321,Second Class,4,1000000,220000,0.1,900000
8185,2025-09-12,337,1852,Standard Class,4,5000000,1088000,0.05,4750000
8186,2025-01-12,283,184,First Class,3,2760000,686000,0,2760000
8187,2025-09-14,488,1055,First Class,4,720000,202000,0,720000
8188,2025-05-20,175,796,Second Class,3,360000,69000,0,360000
8189,2025-09-01,145,767,Standard Class,2,2500000,593000,0,2500000
8190,2025-04-06,317,2124,Standard Class,1,250000,50000,0.1,225000
8191,2025-01-11,422,263,Second Class,3,1350000,301000,0,1350000
8192,2025-07-04,131,1033,Same Day,2,2500000,677000,0.1,2250000
8193,2025-11-23,205,137,First Class,2,360000,86000,0.05,342000
8194,2025-07-13,70,798,Same Day,1,120000,25000,0.1,108000
8195,2025-09-14,195,1124,Second Class,3,2040000,381000,0.05,1938000
8196,2025-11-15,485,59,First Class,1,680000,143000,0.1,612000
8197,2025-12-12,379,1848,Same Day,3,3750000,901000,0,3750000
8198,2025-11-09,109,2377,First Class,4,480000,151000,0,480000
8199,2025-02-23,115,60,Second Class,3,2760000,780000,0,2760000
8200,2025-10-24,465,2304,First Class,1,120000,28000,0,120000
8201,2025-04-05,260,1035,First Class,4,1800000,408000,0,1800000
8202,2025-03-21,426,91,First Class,2,640000,127000,0,640000
8203,2025-11-07,195,252,Same Day,4,480000,100000,0.05,456000
8204,2025-09-02,394,2427,First Class,2,640000,183000,0,640000
8205,2025-08-18,342,1388,Standard Class,2,240000,70000,0,240000
8206,2025-07-14,318,318,First Class,4,3680000,742000,0,3680000
8207,2025-07-01,477,1968,Same Day,2,360000,96000,0,360000
8208,2025-04-13,253,1575,First Class,4,2720000,659000,0,2720000
8209,2025-11-16,157,1858,Standard Class,4,720000,161000,0,720000
8210,2025-04-10,229,575,Same Day,1,180000,41000,0,180000
8211,2025-02-07,43,221,Standard Class,2,2500000,731000,0.1,2250000
8212,2025-07-23,235,1628,Same Day,4,1000000,238000,0.05,950000
8213,2025-11-01,483,952,Same Day,2,900000,228000,0.05,855000
8214,2025-11-09,243,1106,First Class,4,1800000,502000,0,1800000
8215,2025-05-21,413,2339,First Class,1,920000,293000,0,920000
8216,2025-01-27,285,2033,Standard Class,3,2040000,509000,0,2040000
8217,2025-04-15,225,1531,First Class,2,240000,76000,0,240000
8218,2025-11-12,246,2273,Same Day,3,750000,219000,0,750000
8219,2025-02-26,217,1446,Standard Class,1,180000,49000,0.05,171000
8220,2025-10-28,240,166,Second Class,2,640000,126000,0,640000
8221,2025-01-24,403,2122,Same Day,3,960000,259000,0.1,864000
8222,2025-01-27,120,2032,Second Class,1,1250000,427000,0,1250000
8223,2025-12-12,318,1861,First Class,4,720000,217000,0,720000
8224,2025-10-26,445,1738,Second Class,4,480000,111000,0,480000
8225,2025-07-27,438,1989,Standard Class,2,360000,64000,0.1,324000
8226,2025-05-21,444,33,Standard Class,3,540000,163000,0,540000
8227,2025-01-03,398,202,First Class,3,960000,182000,0,960000
8228,2025-11-03,186,2427,First Class,1,680000,203000,0,680000
8229,2025-06-18,300,1146,First Class,1,250000,57000,0,250000
8230,2025-03-16,203,473,Standard Class,1,680000,172000,0.1,612000
8231,2025-07-05,320,2315,Standard Class,1,120000,39000,0.05,114000
8232,2025-11-24,71,1262,First Class,1,680000,185000,0.05,646000
8233,2025-06-12,171,864,Standard Class,2,500000,89000,0.1,450000
8234,2025-07-05,2,1400,Same Day,2,2500000,428000,0.1,2250000
8235,2025-02-07,400,544,Standard Class,2,900000,187000,0.1,810000
8236,2025-01-26,395,1117,Second Class,3,2760000,734000,0.05,2622000
8237,2025-02-20,97,736,Same Day,1,250000,70000,0.05,238000
8238,2025-07-21,310,1336,Second Class,2,2500000,631000,0,2500000
8239,2025-05-13,142,1578,Same Day,2,500000,142000,0.1,450000
8240,2025-03-21,64,2284,Standard Class,2,360000,86000,0.1,324000
8241,2025-01-15,52,261,Second Class,1,250000,74000,0,250000
8242,2025-01-09,93,322,Same Day,3,2760000,653000,0.05,2622000
8243,2025-11-26,215,5,Second Class,4,3680000,1247000,0,3680000
8244,2025-02-14,354,2375,First Class,4,720000,231000,0,720000
8245,2025-06-30,50,2123,Standard Class,2,2500000,497000,0.05,2375000
8246,2025-01-10,238,149,Same Day,4,3680000,934000,0,3680000
8247,2025-07-20,158,1698,Second Class,3,3750000,842000,0.1,3375000
8248,2025-10-24,253,589,Second Class,1,120000,25000,0.05,114000
8249,2025-06-29,297,326,Same Day,1,180000,58000,0.05,171000
8250,2025-03-17,347,701,First Class,4,480000,145000,0.05,456000
8251,2025-06-26,110,235,Standard Class,1,450000,117000,0,450000
8252,2025-10-21,59,1185,First Class,1,680000,225000,0,680000
8253,2025-07-28,479,1139,Same Day,4,1800000,420000,0,1800000
8254,2025-04-25,81,1921,Same Day,2,640000,118000,0,640000
8255,2025-05-26,423,1161,Second Class,4,480000,127000,0.05,456000
8256,2025-07-05,231,253,Second Class,4,5000000,1275000,0,5000000
8257,2025-05-07,87,372,First Class,3,2760000,767000,0,2760000
8258,2025-05-20,473,1262,Second Class,1,920000,244000,0,920000
8259,2025-12-22,431,2184,Second Class,2,1360000,416000,0.05,1292000
8260,2025-02-23,253,2414,Same Day,3,3750000,886000,0.1,3375000
8261,2025-05-16,139,2231,Same Day,1,120000,36000,0,120000
8262,2025-05-25,336,114,Second Class,2,500000,96000,0.05,475000
8263,2025-04-18,151,1912,First Class,1,250000,57000,0,250000
8264,2025-04-01,457,545,Same Day,2,1840000,404000,0.1,1656000
8265,2025-12-10,399,1541,Same Day,3,750000,235000,0.05,712000
8266,2025-02-25,387,664,Same Day,2,240000,63000,0,240000
8267,2025-03-26,115,2494,Second Class,4,1800000,320000,0.05,1710000
8268,2025-07-28,40,1497,Second Class,1,1250000,359000,0,1250000
8269,2025-12-27,344,2138,Standard Class,2,2500000,442000,0.1,2250000
8270,2025-12-08,188,750,Standard Class,3,360000,67000,0.1,324000
8271,2025-08-14,466,442,Standard Class,1,680000,132000,0,680000
8272,2025-09-23,188,969,Same Day,3,2040000,365000,0.1,1836000
8273,2025-08-23,182,641,Standard Class,2,900000,253000,0,900000
8274,2025-06-04,349,956,Second Class,4,480000,168000,0,480000
8275,2025-03-08,205,2122,Second Class,4,1800000,328000,0,1800000
8276,2025-08-03,239,598,Second Class,2,240000,78000,0,240000
8277,2025-07-28,314,1310,First Class,2,240000,76000,0.05,228000
8278,2025-06-12,95,2388,First Class,4,720000,136000,0.1,648000
8279,2025-10-18,60,706,Standard Class,4,720000,250000,0,720000
8280,2025-03-30,102,160,Second Class,2,240000,68000,0,240000
8281,2025-07-08,206,1121,Same Day,2,2500000,707000,0,2500000
8282,2025-09-18,249,1902,Same Day,4,1280000,401000,0,1280000
8283,2025-01-28,268,2231,Second Class,3,2040000,420000,0,2040000
8284,2025-10-16,393,2302,Standard Class,1,180000,34000,0.1,162000
8285,2025-11-02,171,2312,First Class,1,450000,84000,0,450000
8286,2025-03-05,162,672,Standard Class,4,480000,123000,0,480000
8287,2025-03-29,386,264,First Class,2,640000,166000,0.05,608000
8288,2025-06-09,314,1053,Same Day,2,360000,97000,0.1,324000
8289,2025-05-08,72,1459,Standard Class,3,3750000,1003000,0.05,3562000
8290,2025-08-18,20,2298,First Class,1,180000,54000,0,180000
8291,2025-05-17,106,1050,Standard Class,2,500000,132000,0,500000
8292,2025-02-28,25,578,Second Class,4,1280000,247000,0,1280000
8293,2025-10-07,312,66,Same Day,4,1800000,465000,0,1800000
8294,2025-10-16,273,1419,Same Day,4,2720000,561000,0,2720000
8295,2025-07-20,73,2428,First Class,2,500000,109000,0.1,450000
8296,2025-10-08,228,132,First Class,2,1840000,435000,0,1840000
8297,2025-06-22,478,236,First Class,2,1360000,373000,0,1360000
8298,2025-01-12,293,426,Same Day,1,120000,37000,0.1,108000
8299,2025-03-25,466,1364,Second Class,1,920000,320000,0,920000
8300,2025-04-02,127,1401,Same Day,4,2720000,597000,0.05,2584000
8301,2025-11-03,442,268,Same Day,4,5000000,958000,0,5000000
8302,2025-12-21,240,2320,Standard Class,3,750000,141000,0,750000
8303,2025-12-22,229,2424,First Class,1,920000,224000,0.05,874000
8304,2025-11-20,413,1896,Second Class,1,120000,36000,0,120000
8305,2025-07-24,27,418,Standard Class,1,920000,278000,0.05,874000
8306,2025-07-18,27,1513,Standard Class,1,920000,176000,0.1,828000
8307,2025-06-02,62,1044,Second Class,2,1840000,335000,0.1,1656000
8308,2025-02-17,317,1464,First Class,4,1280000,287000,0,1280000
8309,2025-07-28,402,1099,Same Day,4,1280000,315000,0,1280000
8310,2025-07-19,363,1472,Same Day,2,640000,194000,0.1,576000
8311,2025-09-19,309,1673,Second Class,3,1350000,326000,0.1,1215000
8312,2025-11-12,265,2154,Standard Class,3,1350000,385000,0.1,1215000
8313,2025-05-11,468,714,Same Day,1,450000,110000,0,450000
8314,2025-05-02,69,747,Standard Class,3,750000,232000,0.05,712000
8315,2025-11-17,254,1578,Same Day,4,2720000,699000,0,2720000
8316,2025-07-01,12,1606,Standard Class,2,500000,115000,0.1,450000
8317,2025-12-09,306,1271,Standard Class,4,5000000,1202000,0,5000000
8318,2025-11-15,142,1122,Same Day,4,5000000,1380000,0,5000000
8319,2025-03-18,119,599,Standard Class,4,1800000,317000,0.05,1710000
8320,2025-08-02,349,1294,First Class,1,680000,182000,0.1,612000
8321,2025-01-10,273,1933,Second Class,1,180000,53000,0.1,162000
8322,2025-01-10,241,2266,First Class,4,1800000,567000,0.05,1710000
8323,2025-12-15,411,459,Second Class,2,360000,98000,0.1,324000
8324,2025-03-09,221,601,Same Day,3,2040000,450000,0,2040000
8325,2025-06-09,306,573,First Class,1,250000,58000,0,250000
8326,2025-07-02,18,1997,Same Day,4,480000,145000,0.1,432000
8327,2025-02-18,314,1361,Same Day,1,1250000,418000,0,1250000
8328,2025-06-10,187,899,Second Class,4,2720000,813000,0,2720000
8329,2025-12-03,374,2262,First Class,1,320000,74000,0,320000
8330,2025-10-07,52,1627,Second Class,3,2040000,432000,0.1,1836000
8331,2025-09-22,192,1534,Standard Class,4,5000000,1115000,0,5000000
8332,2025-02-09,278,1991,Same Day,4,1000000,346000,0,1000000
8333,2025-06-09,469,1582,Standard Class,3,360000,82000,0.1,324000
8334,2025-07-17,8,881,Standard Class,1,450000,121000,0,450000
8335,2025-04-17,436,92,First Class,4,720000,176000,0,720000
8336,2025-03-30,260,1579,Second Class,2,1360000,260000,0,1360000
8337,2025-05-19,2,2278,Standard Class,1,180000,36000,0,180000
8338,2025-09-16,361,1521,Second Class,1,180000,44000,0.1,162000
8339,2025-01-26,163,674,Standard Class,2,360000,71000,0,360000
8340,2025-09-06,323,942,First Class,1,120000,38000,0.05,114000
8341,2025-11-07,310,754,Same Day,1,1250000,360000,0,1250000
8342,2025-12-24,484,1729,Second Class,2,360000,121000,0,360000
8343,2025-03-26,12,59,Second Class,3,960000,168000,0.1,864000
8344,2025-03-15,407,408,Same Day,3,360000,79000,0,360000
8345,2025-02-19,259,958,Standard Class,2,2500000,672000,0.1,2250000
8346,2025-04-02,229,548,First Class,2,500000,168000,0,500000
8347,2025-06-28,233,2078,Same Day,3,360000,62000,0.05,342000
8348,2025-07-21,96,1301,First Class,2,640000,124000,0,640000
8349,2025-02-17,393,64,Same Day,3,3750000,932000,0,3750000
8350,2025-08-01,435,850,Second Class,2,2500000,748000,0,2500000
8351,2025-03-05,405,160,First Class,1,680000,141000,0.1,612000
8352,2025-11-05,300,1950,First Class,3,1350000,388000,0,1350000
8353,2025-02-22,383,1460,Second Class,2,240000,52000,0,240000
8354,2025-08-20,223,2420,Standard Class,4,1800000,623000,0,1800000
8355,2025-11-24,297,2360,Same Day,1,1250000,219000,0.1,1125000
8356,2025-10-22,193,635,Same Day,2,500000,114000,0,500000
8357,2025-09-20,132,1412,Standard Class,4,5000000,1239000,0,5000000
8358,2025-06-05,402,2487,First Class,3,750000,218000,0,750000
8359,2025-02-15,178,1079,Second Class,4,1000000,237000,0,1000000
8360,2025-12-18,160,387,Standard Class,1,1250000,318000,0,1250000
8361,2025-04-21,270,308,Standard Class,3,360000,80000,0,360000
8362,2025-12-28,394,402,Second Class,3,2760000,648000,0,2760000
8363,2025-04-05,206,50,Same Day,4,3680000,1186000,0,3680000
8364,2025-04-24,415,2277,Same Day,3,360000,63000,0.1,324000
8365,2025-10-12,90,699,First Class,1,920000,274000,0,920000
8366,2025-07-13,386,1946,Same Day,1,450000,116000,0.1,405000
8367,2025-06-01,17,1177,Second Class,3,1350000,408000,0,1350000
8368,2025-05-31,2,467,Standard Class,2,1360000,362000,0.1,1224000
8369,2025-07-22,379,237,First Class,2,1840000,618000,0,1840000
8370,2025-01-05,435,624,First Class,4,1000000,262000,0.05,950000
8371,2025-01-01,358,1237,Same Day,2,1840000,573000,0,1840000
8372,2025-05-11,485,1596,Same Day,2,360000,73000,0.05,342000
8373,2025-03-31,438,2197,Same Day,4,1000000,293000,0.1,900000
8374,2025-04-16,311,2422,Standard Class,4,1800000,478000,0,1800000
8375,2025-01-16,228,553,Same Day,1,450000,112000,0,450000
8376,2025-02-15,466,919,First Class,3,2040000,676000,0,2040000
8377,2025-05-24,2,657,First Class,1,680000,222000,0,680000
8378,2025-07-29,219,727,Same Day,2,360000,100000,0.05,342000
8379,2025-11-13,316,885,First Class,1,680000,165000,0,680000
8380,2025-02-14,254,2336,Standard Class,1,180000,32000,0.1,162000
8381,2025-04-25,362,2382,Standard Class,2,1840000,368000,0.1,1656000
8382,2025-02-01,418,1778,First Class,4,1280000,276000,0.05,1216000
8383,2025-07-03,440,1842,Second Class,4,1280000,243000,0.05,1216000
8384,2025-10-05,488,1061,Standard Class,3,1350000,401000,0,1350000
8385,2025-04-10,356,478,Same Day,2,2500000,714000,0.05,2375000
8386,2025-04-04,388,889,Same Day,3,750000,220000,0,750000
8387,2025-01-18,116,2082,Same Day,4,2720000,608000,0,2720000
8388,2025-05-03,149,935,Second Class,4,1800000,429000,0,1800000
8389,2025-12-23,135,16,Standard Class,1,920000,164000,0.1,828000
8390,2025-04-14,171,2466,Standard Class,4,1000000,218000,0.1,900000
8391,2025-05-18,348,401,Second Class,1,120000,42000,0,120000
8392,2025-03-22,372,34,Standard Class,2,640000,181000,0,640000
8393,2025-11-10,293,2087,Same Day,1,320000,110000,0,320000
8394,2025-05-21,490,259,Second Class,2,240000,55000,0,240000
8395,2025-10-13,4,474,First Class,2,1360000,346000,0,1360000
8396,2025-05-04,196,673,Same Day,4,1000000,306000,0,1000000
8397,2025-04-13,377,803,Standard Class,2,640000,186000,0.1,576000
8398,2025-08-07,234,445,First Class,4,720000,238000,0,720000
8399,2025-01-09,283,1488,First Class,3,750000,132000,0.1,675000
8400,2025-03-09,406,1602,Standard Class,4,1800000,485000,0.1,1620000
8401,2025-02-17,235,1574,Same Day,1,320000,102000,0,320000
8402,2025-11-05,411,352,Second Class,3,360000,106000,0,360000
8403,2025-02-07,304,911,Standard Class,3,2760000,636000,0,2760000
8404,2025-09-11,379,626,Standard Class,4,1280000,249000,0.1,1152000
8405,2025-01-04,466,802,Standard Class,4,1280000,266000,0,1280000
8406,2025-08-14,251,1723,First Class,1,1250000,286000,0.1,1125000
8407,2025-09-29,255,1010,Same Day,3,960000,294000,0.05,912000
8408,2025-11-06,219,2471,First Class,4,1280000,249000,0.1,1152000
8409,2025-06-19,268,1644,Standard Class,4,1800000,514000,0.1,1620000
8410,2025-11-05,122,353,Same Day,4,1280000,307000,0,1280000
8411,2025-07-20,417,1541,First Class,2,500000,123000,0.1,450000
8412,2025-10-22,341,1646,Same Day,4,1800000,404000,0.1,1620000
8413,2025-02-28,211,1481,Second Class,2,900000,290000,0,900000
8414,2025-08-24,447,35,Second Class,1,250000,60000,0.1,225000
8415,2025-08-27,339,1022,Second Class,2,240000,48000,0.1,216000
8416,2025-01-14,432,920,Standard Class,1,250000,57000,0,250000
8417,2025-01-31,306,2289,Second Class,2,1840000,528000,0,1840000
8418,2025-09-12,436,705,Second Class,2,640000,183000,0,640000
8419,2025-10-20,236,1743,First Class,3,1350000,253000,0.05,1282000
8420,2025-04-15,35,382,First Class,3,2040000,599000,0,2040000
8421,2025-03-12,55,2097,First Class,4,480000,168000,0,480000
8422,2025-12-24,454,2295,Second Class,4,1000000,189000,0,1000000
8423,2025-08-19,161,64,Standard Class,3,3750000,855000,0,3750000
8424,2025-12-22,125,865,Same Day,2,500000,145000,0,500000
8425,2025-01-06,288,881,First Class,4,1280000,241000,0.05,1216000
8426,2025-12-29,38,2040,First Class,3,2760000,589000,0,2760000
8427,2025-05-21,458,1347,Second Class,2,1360000,251000,0,1360000
8428,2025-08-31,291,1688,First Class,3,360000,90000,0,360000
8429,2025-09-11,114,179,Standard Class,3,2760000,565000,0,2760000
8430,2025-03-19,387,1595,First Class,1,920000,285000,0,920000
8431,2025-03-09,449,2394,Same Day,4,5000000,1060000,0,5000000
8432,2025-08-02,176,2246,Second Class,1,320000,95000,0.05,304000
8433,2025-09-01,4,1582,Same Day,4,1800000,373000,0.1,1620000
8434,2025-07-29,367,1111,Second Class,3,2760000,518000,0,2760000
8435,2025-12-21,372,1915,Standard Class,1,320000,74000,0.1,288000
8436,2025-11-04,195,2484,Standard Class,2,640000,208000,0,640000
8437,2025-03-02,500,452,Second Class,1,1250000,241000,0,1250000
8438,2025-01-24,162,900,Same Day,3,2040000,468000,0.05,1938000
8439,2025-02-22,409,1957,Second Class,1,120000,32000,0,120000
8440,2025-03-10,417,679,Standard Class,4,480000,86000,0.05,456000
8441,2025-01-10,338,1768,First Class,4,2720000,505000,0.1,2448000
8442,2025-04-29,26,2201,First Class,4,720000,205000,0.1,648000
8443,2025-09-19,310,418,First Class,4,1800000,570000,0,1800000
8444,2025-07-05,338,677,Second Class,4,2720000,484000,0.05,2584000
8445,2025-08-29,499,1299,Standard Class,2,900000,248000,0,900000
8446,2025-08-04,191,512,Standard Class,1,920000,180000,0.1,828000
8447,2025-03-10,451,330,First Class,1,120000,25000,0,120000
8448,2025-09-05,98,598,First Class,1,1250000,321000,0.1,1125000
8449,2025-09-22,163,2126,Standard Class,3,2760000,600000,0,2760000
8450,2025-12-26,30,864,First Class,4,1000000,217000,0,1000000
8451,2025-07-13,53,1133,Standard Class,1,450000,134000,0,450000
8452,2025-10-31,44,1585,Same Day,4,720000,174000,0.05,684000
8453,2025-12-26,279,507,First Class,4,1000000,191000,0.05,950000
8454,2025-03-25,242,426,Standard Class,4,720000,195000,0.05,684000
8455,2025-06-26,312,1896,Second Class,3,360000,70000,0,360000
8456,2025-04-29,31,283,Second Class,2,1360000,341000,0.1,1224000
8457,2025-03-24,340,151,Standard Class,1,180000,30000,0.1,162000
8458,2025-10-18,162,1607,Same Day,3,2040000,544000,0,2040000
8459,2025-03-20,239,314,Standard Class,3,360000,112000,0,360000
8460,2025-08-22,9,2109,First Class,3,3750000,723000,0.05,3562000
